route_id,service_id,trip_id,trip_headsign,direction_id,block_id,wheelchair_accessible
L8,52908-__L802-LAMJV,5534219,Tourcoing Pt De Neuville,0,,1
L8,52908-__L805-LAMJV,5534283,Tourcoing Pt De Neuville,0,,1
L8,52908-__L814-LAMJV,5534437,Tourcoing Pt De Neuville,0,,1
L8,52908-__L814-LAMJV,5534445,Tourcoing Pt De Neuville,0,,1
L8,52908-__L815-LAMJV,5534467,Tourcoing Pt De Neuville,0,,1
33,53740-__3302-LAMJV,5645106,Leers Coeur De Ville,0,,1
33,53740-__3306-LAMJV,5645160,Leers Coeur De Ville,0,,1
33,53740-__3308-LAMJV,5645193,Leers Coeur De Ville,0,,1
33,53740-__3309-LAMJV,5645205,Leers Coeur De Ville,0,,1
L8,52909-__L801-LAMJV,5534507,Tourcoing Pt De Neuville,0,,1
F17,52461-_F1735-D,5512057,Carnin Mairie,0,,1
33,53740-__3312-LAMJV,5645244,Leers Coeur De Ville,0,,1
33,53740-__3312-LAMJV,5645247,Leers Coeur De Ville,0,,1
14,53839-__1403-LAMJV,5654460,Wattignies Marais,1,,1
14,53839-__1403-LAMJV,5654462,Wattignies Cimetiere,1,,1
33,52326-__3301-LAMJV,5503883,Leers Coeur De Ville,0,,1
33,52326-__3303-LAMJV,5503918,Leers Coeur De Ville,0,,1
33,52326-__3304-LAMJV,5503926,Leers Coeur De Ville,0,,1
33,52326-__3306-LAMJV,5503950,Leers Coeur De Ville,0,,1
33,52326-__3306-LAMJV,5503953,Leers Coeur De Ville,0,,1
33,52326-__3306-LAMJV,5503959,Leers Coeur De Ville,0,,1
33,52326-__3308-LAMJV,5503981,Leers Coeur De Ville,0,,1
L8,52909-__L812-LAMJV,5534740,Tourcoing Pt De Neuville,0,,1
L8,52909-__L812-LAMJV,5534744,Tourcoing Pt De Neuville,0,,1
33,52925-__3301-S,5536009,Leers Coeur De Ville,0,,1
33,52925-__3301-S,5536018,Leers Coeur De Ville,0,,1
33,52925-__3302-S,5536041,Leers Coeur De Ville,0,,1
33,52925-__3303-S,5536060,Leers Coeur De Ville,0,,1
33,52925-__3305-S,5536102,Leers Coeur De Ville,0,,1
33,52925-__3306-S,5536109,Leers Coeur De Ville,0,,1
33,52925-__3306-S,5536112,Leers Coeur De Ville,0,,1
14,53837-__1407-S,5654275,Wattignies Marais,1,,1
14,53837-__1409-S,5654306,Wattignies Marais,1,,1
14,53837-__1410-S,5654311,Wattignies Cimetiere,1,,1
14,53837-__1410-S,5654315,Wattignies Marais,1,,1
14,53837-__1411-S,5654322,Wattignies Cimetiere,1,,1
14,53837-__1412-S,5654336,Wattignies Cimetiere,1,,1
F18,53858-_F1808-D,5655243,Quesnoy Sur Deule Quesnoy Mairie,0,,1
L2,52312-__L250-S,5502443,Loos Les Oliveaux,1,,1
L2,52312-__L250-S,5502457,Loos Les Oliveaux,1,,1
L2,52312-__L251-S,5502493,Loos Les Oliveaux,1,,1
L2,52312-__L252-S,5502508,Loos Les Oliveaux,1,,1
L2,52312-__L252-S,5502518,Loos Les Oliveaux,1,,1
L2,52312-__L252-S,5502522,Loos Les Oliveaux,1,,1
L2,52312-__L253-S,5502542,Loos Les Oliveaux,1,,1
L2,52312-__L254-S,5502581,Loos Les Oliveaux,1,,1
L2,52312-__L254-S,5502585,Loos Les Oliveaux,1,,1
L5,52299-__L550-S,5500177,La Madeleine Montgolfier,1,,1
L5,52299-__L551-S,5500206,La Madeleine Montgolfier,1,,1
L5,52299-__L553-S,5500247,La Madeleine Montgolfier,1,,1
L5,52299-__L562-S,5500413,La Madeleine Montgolfier,1,,1
L5,52299-__L564-S,5500439,La Madeleine Montgolfier,1,,1
L2,52311-__L201-D,5502387,Loos Les Oliveaux,1,,1
L2,52311-__L201-D,5502391,Loos Les Oliveaux,1,,1
14,53837-__1404-S,5654241,Wattignies Marais,1,,1
14,53837-__1405-S,5654251,Wattignies Marais,1,,1
14,53837-__1413-S,5654344,Wattignies Marais,1,,1
14,53837-__1413-S,5654350,Wattignies Cimetiere,1,,1
L2,52311-__L250-D,5502424,Loos Les Oliveaux,1,,1
L2,52311-__L250-D,5502436,Loos Les Oliveaux,1,,1
14,53838-__1402-D,5654378,Wattignies Marais,1,,1
F16,52459-_F1632-D,5511932,Lesquin Gare,0,,1
82,53610-__8219-LAMJV,5634377,Armentieres Armentieres Gare,1,,1
82,53610-__8224-LAMJV,5634383,Armentieres Armentieres Gare,1,,1
65,53753-__6502-LAMJV,5646349,Armentieres Armentieres Gare,0,,1
82,53610-__8233-LAMJV,5634399,Armentieres Armentieres Gare,1,,1
15,53808-__1505-LAMJV,5652998,Lesquin Verdun,1,,1
15,53808-__1513-LAMJV,5653068,Lesquin Verdun,1,,1
L6,52531-__L650-LAMJV,5517616,Villeneuve D Ascq Contrescarpe,0,,1
L6,52531-__L651-LAMJV,5517641,Villeneuve D Ascq Contrescarpe,0,,1
L6,52531-__L653-LAMJV,5517695,Villeneuve D Ascq Contrescarpe,0,,1
L6,52531-__L654-LAMJV,5517720,Villeneuve D Ascq Contrescarpe,0,,1
L6,52531-__L654-LAMJV,5517722,Villeneuve D Ascq Contrescarpe,0,,1
L6,52531-__L654-LAMJV,5517726,Villeneuve D Ascq Contrescarpe,0,,1
L6,52531-__L654-LAMJV,5517738,Villeneuve D Ascq Contrescarpe,0,,1
L6,52531-__L655-LAMJV,5517762,Villeneuve D Ascq Contrescarpe,0,,1
15,52491-__1502-D,5512845,Lesquin Verdun,1,,1
L6,52533-__L650-D,5517968,Villeneuve D Ascq Contrescarpe,0,,1
L6,52533-__L650-D,5517974,Villeneuve D Ascq Contrescarpe,0,,1
L6,52533-__L650-D,5517984,Villeneuve D Ascq Contrescarpe,0,,1
L6,52533-__L651-D,5518008,Villeneuve D Ascq Contrescarpe,0,,1
L6,52533-__L651-D,5518010,Villeneuve D Ascq Contrescarpe,0,,1
L6,52533-__L651-D,5518026,Villeneuve D Ascq Contrescarpe,0,,1
L6,52533-__L651-D,5518036,Villeneuve D Ascq Contrescarpe,0,,1
L6,52533-__L651-D,5518042,Villeneuve D Ascq Contrescarpe,0,,1
15,52490-__1501-S,5512683,Lesquin Verdun,1,,1
15,52490-__1501-S,5512687,Lesquin Verdun,1,,1
15,52490-__1501-S,5512691,Lesquin Verdun,1,,1
15,52490-__1501-S,5512697,Lesquin Verdun,1,,1
15,52490-__1501-S,5512699,Lesquin Verdun,1,,1
15,52490-__1502-S,5512717,Lesquin Verdun,1,,1
15,52490-__1503-S,5512755,Lesquin Verdun,1,,1
L6,52532-__L651-S,5517833,Villeneuve D Ascq Contrescarpe,0,,1
L6,52532-__L651-S,5517839,Villeneuve D Ascq Contrescarpe,0,,1
L6,52532-__L651-S,5517845,Villeneuve D Ascq Contrescarpe,0,,1
L6,52532-__L652-S,5517872,Villeneuve D Ascq Contrescarpe,0,,1
L6,52532-__L652-S,5517878,Villeneuve D Ascq Contrescarpe,0,,1
L6,52532-__L652-S,5517888,Villeneuve D Ascq Contrescarpe,0,,1
L6,52532-__L653-S,5517898,Villeneuve D Ascq Contrescarpe,0,,1
L6,52532-__L653-S,5517906,Villeneuve D Ascq Contrescarpe,0,,1
L6,52532-__L653-S,5517910,Villeneuve D Ascq Contrescarpe,0,,1
L6,52532-__L653-S,5517918,Villeneuve D Ascq Contrescarpe,0,,1
L6,52532-__L655-S,5517958,Villeneuve D Ascq Contrescarpe,0,,1
F17,52460-_F1734-S,5512000,Carnin Mairie,0,,1
F17,52460-_F1736-S,5512002,Carnin Mairie,0,,1
F4,52144-__F409-LAMJV,5491796,Sainghin En Melantois Cimetiere,1,,1
F8,52148-__F810-LAMJV,5491842,Illies Centre,0,,1
15,52493-__1508-LAMJV,5513171,Lesquin Verdun,1,,1
L6,52534-__L650-LAMJV,5518053,Villeneuve D Ascq Contrescarpe,0,,1
L6,52534-__L650-LAMJV,5518055,Villeneuve D Ascq Contrescarpe,0,,1
L6,52534-__L650-LAMJV,5518063,Villeneuve D Ascq Contrescarpe,0,,1
L6,52534-__L652-LAMJV,5518122,Villeneuve D Ascq Contrescarpe,0,,1
L6,52534-__L652-LAMJV,5518136,Villeneuve D Ascq Contrescarpe,0,,1
L6,52534-__L652-LAMJV,5518146,Villeneuve D Ascq Contrescarpe,0,,1
F17,52138-_F1733-LAMJV,5491651,Carnin Mairie,0,,1
F17,52138-_F1734-LAMJV,5491652,Carnin Mairie,0,,1
F17,52138-_F1736-LAMJV,5491654,Carnin Mairie,0,,1
L6,52534-__L655-LAMJV,5518216,Villeneuve D Ascq Contrescarpe,0,,1
L6,52534-__L655-LAMJV,5518238,Villeneuve D Ascq Contrescarpe,0,,1
A3,52438-__A303-D,5511462,Tourcoing Pt De Neuville,1,,1
A1,52432-__A110-D,5511391,Bondues Bondues Ravennes,0,,1
74F,52427-_74F20-LAMJV,5511336,Armentieres Armentieres Gare,1,,1
A1,52433-__A111-LAMJV,5511408,Bondues Bondues Ravennes,0,,1
F6,52242-__F611-LAMJV,5495352,Seclin Gare,0,,1
F18,53859-_F1820-LAMJV,5655331,Quesnoy Sur Deule Quesnoy Mairie,0,,1
A3,52439-__A301-LAMJV,5511472,Tourcoing Pt De Neuville,1,,1
F2,52469-__F201-LAMJV,5512350,Quesnoy Sur Deule Quesnoy Mairie,0,,1
F2,52469-__F204-LAMJV,5512353,Quesnoy Sur Deule Quesnoy Mairie,0,,1
F6,52482-__F607-LAMJV,5512577,Seclin Gare,0,,1
F18,52463-_F1862-D,5512213,Quesnoy Sur Deule Quesnoy Mairie,0,,1
F4,52476-__F409-LAMJV,5512484,Sainghin En Melantois Cimetiere,1,,1
F4,52476-__F414-LAMJV,5512489,Sainghin En Melantois Cimetiere,1,,1
F6,52482-__F612-LAMJV,5512582,Seclin Gare,0,,1
F4,52475-__F412-D,5512458,Sainghin En Melantois Cimetiere,1,,1
C3,52339-__C309-LAMJV,5505060,Tourcoing C.H. Dron,0,,1
F16,52458-_F1631-S,5511865,Lesquin Gare,0,,1
F16,52458-_F1632-S,5511866,Lesquin Gare,0,,1
F2,52467-__F205-S,5512330,Quesnoy Sur Deule Quesnoy Mairie,0,,1
F8,52486-__F802-S,5512620,Illies Centre,0,,1
F10,52447-_F1017-D,5511613,Illies Centre,1,,1
74F,52425-_74F13-S,5511289,Armentieres Armentieres Gare,1,,1
74F,52425-_74F15-S,5511291,Armentieres Armentieres Gare,1,,1
74F,52425-_74F18-S,5511294,Armentieres Armentieres Gare,1,,1
A3,52437-__A304-S,5511451,Tourcoing Pt De Neuville,1,,1
A3,52437-__A306-S,5511453,Tourcoing Pt De Neuville,1,,1
F10,52446-_F1017-S,5511571,Illies Centre,1,,1
66,53585-__6602-D,5633300,Forest Sur Marque Eglise,0,,1
E3,53022-__E304-LAMJV,5571565,Armentieres College Jean Rostand,1,,1
E4,53023-__E403-LAMJV,5571571,Leers Coeur De Ville,1,,1
E4,53023-__E406-LAMJV,5571583,Leers Coeur De Ville,1,,1
82,53610-__8250-LAMJV,5634421,Armentieres College Jean Rostand,1,,1
S71,53819-_S7101-LAMJV,5653531,Marquette Lez Lille College Debeyre,0,,1
S72,53820-_S7214-LAJV,5653541,Wambrechies Paul Verlaine,1,,1
S07,53840-_S0701-M,5654602,Bondues Les Saules,1,,1
65,53584-__6509-LAMJV,5633292,Armentieres Armentieres Gare,0,,1
82,53453-__8201-LAMJV,5621569,Tourcoing Pt De Neuville,0,,1
82,53453-__8210-LAMJV,5621595,Tourcoing Pt De Neuville,0,,1
82,53453-__8210-LAMJV,5621600,Armentieres Armentieres Gare,1,,1
82,53609-__8204-S,5634324,Armentieres Armentieres Gare,1,,1
82,53609-__8208-S,5634330,Tourcoing Pt De Neuville,0,,1
66,53586-__6604-LAMJV,5633325,Forest Sur Marque Eglise,0,,1
66,53586-__6607-LAMJV,5633341,Forest Sur Marque Eglise,0,,1
66,53586-__6611-LAMJV,5633357,Forest Sur Marque Eglise,0,,1
66,53586-__6616-LAMJV,5633373,Forest Sur Marque Eglise,0,,1
L99,53642-_L9930-V,5637332,Armentieres Armentieres Gare,1,,1
E4,53024-__E406-LAMJV,5571605,Leers Coeur De Ville,1,,1
L99,53643-_L9911-V,5637454,Armentieres Armentieres Gare,1,,1
66,53587-__6607-S,5633400,Forest Sur Marque Eglise,0,,1
80,53606-__8022-LAMJV,5634247,Armentieres College Jean Rostand,0,,1
80,53605-__8019-S,5634201,Armentieres College Jean Rostand,0,,1
P6,53042-__P606-LAMJV,5572597,Halluin Hotel De Ville,0,,1
P6,53042-__P606-LAMJV,5572601,Halluin Hotel De Ville,0,,1
P6,53042-__P606-LAMJV,5572604,Halluin Hotel De Ville,0,,1
P6,52852-__P601-S,5532474,Halluin Hotel De Ville,0,,1
P6,52852-__P601-S,5532475,Halluin Hotel De Ville,0,,1
P6,52852-__P604-S,5532490,Halluin Hotel De Ville,0,,1
P6,52852-__P604-S,5532495,Halluin Hotel De Ville,0,,1
P6,52853-__P601-D,5532505,Halluin Hotel De Ville,0,,1
P6,52853-__P602-D,5532510,Halluin Hotel De Ville,0,,1
P6,52853-__P602-D,5532512,Halluin Hotel De Ville,0,,1
P6,52853-__P602-D,5532515,Halluin Hotel De Ville,0,,1
P6,53041-__P601-LAMJV,5572553,Halluin Hotel De Ville,0,,1
P6,53041-__P601-LAMJV,5572556,Halluin Hotel De Ville,0,,1
P6,53041-__P603-LAMJV,5572562,Halluin Hotel De Ville,0,,1
P6,53041-__P604-LAMJV,5572564,Halluin Hotel De Ville,0,,1
S75,53466-_S7506-LAJV,5622849,Villeneuve D Ascq Flers Bourg,1,,1
S86,52872-_S8611-A,5532682,Leers Coeur De Ville,0,,1
ME2,52971-_ME202-LAMJV,5552506,Tourcoing C.H. Dron,1,,1
ME2,52971-_ME202-LAMJV,5552514,Tourcoing C.H. Dron,1,,1
ME2,52971-_ME207-LAMJV,5552564,Tourcoing C.H. Dron,1,,1
ME2,52971-_ME207-LAMJV,5552566,Tourcoing C.H. Dron,1,,1
ME2,52971-_ME208-LAMJV,5552580,Tourcoing C.H. Dron,1,,1
ME2,52971-_ME209-LAMJV,5552588,Tourcoing C.H. Dron,1,,1
ME2,52971-_ME213-LAMJV,5552640,Tourcoing C.H. Dron,1,,1
ME2,52971-_ME215-LAMJV,5552665,Tourcoing C.H. Dron,1,,1
ME2,52971-_ME215-LAMJV,5552677,Tourcoing C.H. Dron,1,,1
ME2,52971-_ME216-LAMJV,5552693,Tourcoing C.H. Dron,1,,1
ME2,52971-_ME217-LAMJV,5552699,Tourcoing C.H. Dron,1,,1
ME2,52971-_ME217-LAMJV,5552703,Tourcoing C.H. Dron,1,,1
ME2,52971-_ME219-LAMJV,5552714,Tourcoing C.H. Dron,1,,1
ME2,52971-_ME219-LAMJV,5552716,Tourcoing C.H. Dron,1,,1
ME2,52971-_ME219-LAMJV,5552718,Tourcoing C.H. Dron,1,,1
ME2,52971-_ME220-LAMJV,5552723,Tourcoing C.H. Dron,1,,1
ME2,52971-_ME221-LAMJV,5552749,Tourcoing C.H. Dron,1,,1
ME2,52971-_ME221-LAMJV,5552751,Tourcoing C.H. Dron,1,,1
ME2,52971-_ME221-LAMJV,5552757,Tourcoing C.H. Dron,1,,1
ME2,52971-_ME222-LAMJV,5552765,Tourcoing C.H. Dron,1,,1
ME2,52971-_ME225-LAMJV,5552805,Tourcoing C.H. Dron,1,,1
ME2,52971-_ME226-LAMJV,5552819,Tourcoing C.H. Dron,1,,1
ME2,52971-_ME229-LAMJV,5552850,Tourcoing C.H. Dron,1,,1
ME2,52971-_ME230-LAMJV,5552858,Tourcoing C.H. Dron,1,,1
ME2,52971-_ME233-LAMJV,5552876,Tourcoing C.H. Dron,1,,1
ME2,52971-_ME233-LAMJV,5552878,Tourcoing C.H. Dron,1,,1
ME2,52971-_ME234-LAMJV,5552894,Tourcoing C.H. Dron,1,,1
ME2,52971-_ME237-LAMJV,5552927,Tourcoing C.H. Dron,1,,1
ME2,52971-_ME238-LAMJV,5552937,Tourcoing C.H. Dron,1,,1
ME2,52971-_ME238-LAMJV,5552941,Tourcoing C.H. Dron,1,,1
ME2,52971-_ME239-LAMJV,5552951,Tourcoing C.H. Dron,1,,1
ME2,52971-_ME240-LAMJV,5552971,Tourcoing C.H. Dron,1,,1
ME2,52971-_ME241-LAMJV,5552994,Tourcoing C.H. Dron,1,,1
ME2,52971-_ME241-LAMJV,5552998,Tourcoing C.H. Dron,1,,1
ME2,52971-_ME243-LAMJV,5553005,Tourcoing C.H. Dron,1,,1
ME2,52971-_ME243-LAMJV,5553007,Tourcoing C.H. Dron,1,,1
ME2,52971-_ME244-LAMJV,5553012,Tourcoing C.H. Dron,1,,1
ME2,52971-_ME248-LAMJV,5553039,Tourcoing C.H. Dron,1,,1
ME2,52971-_ME248-LAMJV,5553047,Tourcoing C.H. Dron,1,,1
ME2,52971-_ME250-LAMJV,5553065,Tourcoing C.H. Dron,1,,1
ME2,52971-_ME250-LAMJV,5553073,Tourcoing C.H. Dron,1,,1
ME2,52971-_ME253-LAMJV,5553090,Tourcoing C.H. Dron,1,,1
ME2,52971-_ME254-LAMJV,5553099,Tourcoing C.H. Dron,1,,1
ME2,52971-_ME257-LAMJV,5553121,Tourcoing C.H. Dron,1,,1
ME2,52971-_ME259-LAMJV,5553146,Tourcoing C.H. Dron,1,,1
ME2,52971-_ME262-LAMJV,5553162,Tourcoing C.H. Dron,1,,1
ME2,52983-_ME201-D,5560369,Tourcoing C.H. Dron,1,,1
ME2,52983-_ME202-D,5560387,Tourcoing C.H. Dron,1,,1
ME2,52983-_ME202-D,5560405,Tourcoing C.H. Dron,1,,1
ME2,52983-_ME203-D,5560414,Tourcoing C.H. Dron,1,,1
ME2,52983-_ME203-D,5560416,Tourcoing C.H. Dron,1,,1
ME2,52983-_ME204-D,5560426,Tourcoing C.H. Dron,1,,1
ME2,52983-_ME204-D,5560430,Tourcoing C.H. Dron,1,,1
ME2,52983-_ME204-D,5560436,Tourcoing C.H. Dron,1,,1
ME2,52983-_ME204-D,5560438,Tourcoing C.H. Dron,1,,1
ME2,52983-_ME205-D,5560456,Tourcoing C.H. Dron,1,,1
ME2,52983-_ME205-D,5560462,Tourcoing C.H. Dron,1,,1
ME2,52983-_ME206-D,5560466,Tourcoing C.H. Dron,1,,1
ME2,52983-_ME208-D,5560512,Tourcoing C.H. Dron,1,,1
ME2,52983-_ME210-D,5560554,Tourcoing C.H. Dron,1,,1
ME2,52983-_ME212-D,5560585,Tourcoing C.H. Dron,1,,1
ME2,52983-_ME215-D,5560628,Tourcoing C.H. Dron,1,,1
ME2,52975-_ME202-S,5555602,Tourcoing C.H. Dron,1,,1
ME2,52975-_ME203-S,5555621,Tourcoing C.H. Dron,1,,1
ME2,52975-_ME203-S,5555631,Tourcoing C.H. Dron,1,,1
ME2,52975-_ME205-S,5555655,Tourcoing C.H. Dron,1,,1
ME2,52975-_ME206-S,5555682,Tourcoing C.H. Dron,1,,1
ME2,52975-_ME209-S,5555730,Tourcoing C.H. Dron,1,,1
ME2,52975-_ME211-S,5555757,Tourcoing C.H. Dron,1,,1
ME2,52975-_ME211-S,5555759,Tourcoing C.H. Dron,1,,1
ME2,52975-_ME211-S,5555763,Tourcoing C.H. Dron,1,,1
ME2,52975-_ME211-S,5555767,Tourcoing C.H. Dron,1,,1
ME2,52975-_ME214-S,5555821,Tourcoing C.H. Dron,1,,1
ME2,52975-_ME215-S,5555834,Tourcoing C.H. Dron,1,,1
ME2,52975-_ME215-S,5555850,Tourcoing C.H. Dron,1,,1
ME2,52975-_ME216-S,5555856,Tourcoing C.H. Dron,1,,1
ME2,52975-_ME218-S,5555907,Tourcoing C.H. Dron,1,,1
ME2,52975-_ME218-S,5555909,Tourcoing C.H. Dron,1,,1
ME2,52975-_ME221-S,5555970,Tourcoing C.H. Dron,1,,1
ME2,52975-_ME222-S,5555976,Tourcoing C.H. Dron,1,,1
ME2,52975-_ME224-S,5556017,Tourcoing C.H. Dron,1,,1
ME2,52975-_ME226-S,5556050,Tourcoing C.H. Dron,1,,1
ME2,52975-_ME226-S,5556052,Tourcoing C.H. Dron,1,,1
ME2,52972-_ME245-S,5554108,Tourcoing C.H. Dron,1,,1
ME2,52972-_ME245-S,5554110,Tourcoing C.H. Dron,1,,1
ME2,52972-_ME228-S,5553891,Tourcoing C.H. Dron,1,,1
ME2,52972-_ME230-S,5553909,Tourcoing C.H. Dron,1,,1
ME2,52972-_ME230-S,5553923,Tourcoing C.H. Dron,1,,1
ME2,52972-_ME232-S,5553942,Tourcoing C.H. Dron,1,,1
ME2,52972-_ME232-S,5553950,Tourcoing C.H. Dron,1,,1
ME2,52972-_ME232-S,5553954,Tourcoing C.H. Dron,1,,1
ME2,52972-_ME235-S,5553996,Tourcoing C.H. Dron,1,,1
ME2,52972-_ME235-S,5553998,Tourcoing C.H. Dron,1,,1
ME2,52972-_ME237-S,5554016,Tourcoing C.H. Dron,1,,1
ME2,52971-_ME256-LAMJV,5553110,Tourcoing C.H. Dron,1,,1
ME2,52971-_ME260-LAMJV,5553150,Tourcoing C.H. Dron,1,,1
ME2,52971-_ME265-LAMJV,5553178,Tourcoing C.H. Dron,1,,1
ME2,52975-_ME227-S,5556079,Tourcoing C.H. Dron,1,,1
ME2,52975-_ME228-S,5556085,Tourcoing C.H. Dron,1,,1
ME2,52975-_ME228-S,5556099,Tourcoing C.H. Dron,1,,1
ME2,52975-_ME228-S,5556101,Tourcoing C.H. Dron,1,,1
ME2,52975-_ME229-S,5556112,Tourcoing C.H. Dron,1,,1
ME2,52975-_ME231-S,5556146,Tourcoing C.H. Dron,1,,1
ME2,52975-_ME232-S,5556156,Tourcoing C.H. Dron,1,,1
ME2,52975-_ME235-S,5556191,Tourcoing C.H. Dron,1,,1
ME2,52975-_ME236-S,5556200,Tourcoing C.H. Dron,1,,1
ME2,52975-_ME240-S,5556230,Tourcoing C.H. Dron,1,,1
ME2,52975-_ME241-S,5556241,Tourcoing C.H. Dron,1,,1
ME2,52976-_ME201-D,5556259,Tourcoing C.H. Dron,1,,1
ME2,52976-_ME203-D,5556296,Tourcoing C.H. Dron,1,,1
ME2,52976-_ME203-D,5556302,Tourcoing C.H. Dron,1,,1
ME2,52976-_ME205-D,5556330,Tourcoing C.H. Dron,1,,1
ME2,52976-_ME205-D,5556332,Tourcoing C.H. Dron,1,,1
ME2,52976-_ME205-D,5556342,Tourcoing C.H. Dron,1,,1
ME2,52976-_ME205-D,5556344,Tourcoing C.H. Dron,1,,1
ME2,52976-_ME206-D,5556348,Tourcoing C.H. Dron,1,,1
ME2,52976-_ME208-D,5556398,Tourcoing C.H. Dron,1,,1
ME2,52976-_ME210-D,5556425,Tourcoing C.H. Dron,1,,1
ME2,52976-_ME211-D,5556448,Tourcoing C.H. Dron,1,,1
ME2,52976-_ME212-D,5556453,Tourcoing C.H. Dron,1,,1
ME2,52976-_ME213-D,5556479,Tourcoing C.H. Dron,1,,1
ME2,52976-_ME215-D,5556514,Tourcoing C.H. Dron,1,,1
ME2,52976-_ME215-D,5556522,Tourcoing C.H. Dron,1,,1
ME2,52976-_ME217-D,5556546,Tourcoing C.H. Dron,1,,1
ME2,52976-_ME218-D,5556559,Tourcoing C.H. Dron,1,,1
ME2,52976-_ME218-D,5556561,Tourcoing C.H. Dron,1,,1
ME2,52976-_ME219-D,5556570,Tourcoing C.H. Dron,1,,1
ME2,52976-_ME221-D,5556604,Tourcoing C.H. Dron,1,,1
ME2,52976-_ME222-D,5556614,Tourcoing C.H. Dron,1,,1
ME2,52976-_ME222-D,5556618,Tourcoing C.H. Dron,1,,1
ME2,52976-_ME223-D,5556624,Tourcoing C.H. Dron,1,,1
ME2,52976-_ME224-D,5556635,Tourcoing C.H. Dron,1,,1
ME2,52976-_ME225-D,5556647,Tourcoing C.H. Dron,1,,1
ME2,52973-_ME201-D,5554140,Tourcoing C.H. Dron,1,,1
ME2,52973-_ME201-D,5554144,Tourcoing C.H. Dron,1,,1
ME2,52973-_ME201-D,5554146,Tourcoing C.H. Dron,1,,1
ME2,52973-_ME203-D,5554181,Tourcoing C.H. Dron,1,,1
ME2,52973-_ME205-D,5554211,Tourcoing C.H. Dron,1,,1
ME2,52973-_ME206-D,5554233,Tourcoing C.H. Dron,1,,1
ME2,52973-_ME206-D,5554241,Tourcoing C.H. Dron,1,,1
ME2,52973-_ME210-D,5554303,Tourcoing C.H. Dron,1,,1
ME2,52973-_ME211-D,5554336,Tourcoing C.H. Dron,1,,1
ME2,52973-_ME212-D,5554341,Tourcoing C.H. Dron,1,,1
ME2,52973-_ME214-D,5554376,Tourcoing C.H. Dron,1,,1
ME2,52973-_ME214-D,5554378,Tourcoing C.H. Dron,1,,1
ME2,52973-_ME216-D,5554412,Tourcoing C.H. Dron,1,,1
ME2,52973-_ME217-D,5554430,Tourcoing C.H. Dron,1,,1
ME2,52973-_ME218-D,5554443,Tourcoing C.H. Dron,1,,1
ME2,52973-_ME218-D,5554453,Tourcoing C.H. Dron,1,,1
ME2,52973-_ME219-D,5554464,Tourcoing C.H. Dron,1,,1
ME2,52973-_ME220-D,5554472,Tourcoing C.H. Dron,1,,1
ME2,52973-_ME222-D,5554498,Tourcoing C.H. Dron,1,,1
ME2,52973-_ME222-D,5554508,Tourcoing C.H. Dron,1,,1
ME2,52973-_ME224-D,5554527,Tourcoing C.H. Dron,1,,1
ME2,52973-_ME225-D,5554539,Tourcoing C.H. Dron,1,,1
ME2,52973-_ME225-D,5554545,Tourcoing C.H. Dron,1,,1
ME2,52973-_ME226-D,5554553,Tourcoing C.H. Dron,1,,1
ME2,52973-_ME227-D,5554557,Tourcoing C.H. Dron,1,,1
ME2,52973-_ME229-D,5554584,Tourcoing C.H. Dron,1,,1
ME2,52973-_ME230-D,5554600,Tourcoing C.H. Dron,1,,1
ME2,52973-_ME231-D,5554605,Tourcoing C.H. Dron,1,,1
ME2,52973-_ME232-D,5554618,Tourcoing C.H. Dron,1,,1
ME2,52973-_ME232-D,5554620,Tourcoing C.H. Dron,1,,1
ME2,52973-_ME232-D,5554622,Tourcoing C.H. Dron,1,,1
ME2,52973-_ME232-D,5554624,Tourcoing C.H. Dron,1,,1
ME2,52991-_ME202-LAMJV,5566552,Tourcoing C.H. Dron,1,,1
ME2,52991-_ME204-LAMJV,5566575,Tourcoing C.H. Dron,1,,1
ME2,52991-_ME205-LAMJV,5566598,Tourcoing C.H. Dron,1,,1
ME2,52991-_ME206-LAMJV,5566616,Tourcoing C.H. Dron,1,,1
ME2,52991-_ME207-LAMJV,5566630,Tourcoing C.H. Dron,1,,1
ME2,52991-_ME208-LAMJV,5566648,Tourcoing C.H. Dron,1,,1
ME2,52991-_ME209-LAMJV,5566667,Tourcoing C.H. Dron,1,,1
ME2,52991-_ME209-LAMJV,5566669,Tourcoing C.H. Dron,1,,1
ME2,52991-_ME211-LAMJV,5566689,Tourcoing C.H. Dron,1,,1
ME2,52991-_ME212-LAMJV,5566711,Tourcoing C.H. Dron,1,,1
ME2,52991-_ME216-LAMJV,5566745,Tourcoing C.H. Dron,1,,1
ME2,52991-_ME217-LAMJV,5566763,Tourcoing C.H. Dron,1,,1
ME2,52991-_ME217-LAMJV,5566765,Tourcoing C.H. Dron,1,,1
ME2,52991-_ME218-LAMJV,5566771,Tourcoing C.H. Dron,1,,1
ME2,52991-_ME221-LAMJV,5566815,Tourcoing C.H. Dron,1,,1
ME2,52991-_ME221-LAMJV,5566819,Tourcoing C.H. Dron,1,,1
ME2,52991-_ME222-LAMJV,5566834,Tourcoing C.H. Dron,1,,1
ME2,52991-_ME223-LAMJV,5566842,Tourcoing C.H. Dron,1,,1
ME2,52991-_ME224-LAMJV,5566857,Tourcoing C.H. Dron,1,,1
ME2,52991-_ME224-LAMJV,5566861,Tourcoing C.H. Dron,1,,1
